id,uf_id,name,populacao,regiao,INEAB,INEAB_FAIXA,COBERTURA_AB,FAIXA_COBERTURA_AB,NOTA_COBERTURA_AB,PORCENTAGEM_POP_SUS,PORCENTAGEM_POP_SUS_FAIXA,PORCENTAGEM_POP_SUS_NOTA,MORT_DCNT,MORT_DCNT_FAIXA,MORT_DCNT_NOTA,MORT_MAT,MORT_MAT_FAIXA,NOTA_MORT_MAT,MORT INF,MORT_INF_FAIXA,MORT_INF_NOTA,VACINACAO,OBS,VACINAÇÃO_FAIXA,DESPESA SAUDE_PER CAPITA,FAIXA_DESP_SAUDE_P,NOTA_DESP_SAUDE_P,EMENDAS_TOTAL,EMENDAS_PERCAP,FAIXA_EMENDAS_P,ICSAP,ICSAP_FAIXA,CONSULTAS_APS_HAB,FAIXA_CONSULTAS_APS_HAB,PRE_NATAL,PRE_NATAL_FAIXA,POP_SUS,TETO_EMENDAS_MS,TETO_EMENDAS_PERCAP,TETO EMENDAS_AJUSTADO,TETO_AJUSTADO_PERCAP,FAIXA_TETO_AJUSTADO_PERCAP,EMENDAS_CUSTEIO,EMENDAS_INVESTIMENTO,EMENDAS_IND_24,EMENDAS_IND_24_CUSTEIO,EMENDAS_IND_24_INVES,EMENDAS_COMISS_24,EMENDAS_COMISS_24_CUSTEIO,EMENDAS_COMISS_24_INVEST,EMENDAS_BANC_24,EMENDAS_BANC_24_CUSTEIO,EMENDAS_BANC_24_INVES,EMENDAS_REL_24,EMENDAS_REL_24_CUSTEIO,EMENDAS_REL_24_INVES
31062,31,AGUAS FORMOSAS,56636,Sudeste,"0,7552101137",Muito Alta,"0,588313006",Muito Baixa,1,"0,9682180945",Alta,"0,8","125,3619606",Muito Baixa,"0,2","54,64480874",Alta,"0,8","9,543117796",Muito Alta,1,"0,873964497",,Média,"2026,191517",Alta,"0,8",6723238,"118,7096193",Muito Alta,"178,3318031",Média,"2,39564941",Alta,"0,8245901639",Baixa,54836,"17276360,46","305,0420309","6086930,344","107,4745805",Muito Alta,6523327,199911,3844817,3644906,199911,1720737,1720737,0,1157684,1157684,0,0,0,0
31064,31,ARACUAI,78501,Sudeste,"0,4586479153",Média,"0,550078691",Muito Baixa,1,"0,9555164902",Alta,"0,8","129,9346505",Muito Baixa,"0,2",0,Muito Baixa,"0,2","3,360503361",Muito Baixa,"0,2","0,9886075949",,Muito Alta,"1770,957995",Média,"0,6",6539906,"83,30984319",Muito Alta,"198,7235831",Alta,"2,580209169",Muito Alta,"0,8393393393",Média,75009,"24650073,35","314,0096731","8684889,378","110,6341241",Muito Alta,6372000,167906,4367906,4200000,167906,1900000,1900000,0,272000,272000,0,0,0,0
31065,31,ITAOBIM,75981,Sudeste,"0,6123467709",Muito Alta,"0,6065774038",Muito Baixa,1,"0,9567918295",Alta,"0,8","97,39276924",Muito Baixa,"0,2",0,Muito Baixa,"0,2","9,023988834",Muito Alta,1,"0,9551265823",,Muito Alta,"1720,745219",Média,"0,6",6403946,"84,28351825",Muito Alta,"225,0562641",Muito Alta,"3,041076058",Muito Alta,"0,8369723435",Média,72698,"23944110,94","315,1328745","8436159,673","111,0298584",Muito Alta,6120000,283946,5203946,4920000,283946,1200000,1200000,0,0,0,0,0,0,0
31066,31,NANUQUE,61342,Sudeste,"0,5497140621",Alta,"0,7512459398",Baixa,"0,8","0,8866355841",Média,"0,6","92,92165238",Muito Baixa,"0,2","42,95532646",Média,"0,6","9,170777893",Muito Alta,1,"0,917421875",,Alta,"1452,197912",Muito Baixa,"0,2",2628737,"42,85378696",Alta,"251,0514819",Muito Alta,"2,690049232",Muito Alta,"0,8211586902",Baixa,54388,"16264768,79","265,1489809","5730519,162","93,41917711",Muito Alta,2628737,0,1300000,1300000,0,914000,914000,0,414737,414737,0,0,0,0
31067,31,PADRE PARAISO,54966,Sudeste,"0,6243161227",Muito Alta,"0,6473214286",Muito Baixa,1,"0,9754939417",Muito Alta,1,"141,9059055",Baixa,"0,4",0,Muito Baixa,"0,2","11,47634038",Muito Alta,1,"0,885625966",,Média,"1391,641462",Muito Baixa,"0,2",5872194,"106,833206",Muito Alta,"214,6781647",Muito Alta,"1,888785795",Média,"0,8540433925",Média,53619,"14855825,15","270,2729896","5234110,106","95,22450435",Muito Alta,5872194,0,3700000,3700000,0,1157457,1157457,0,1014737,1014737,0,0,0,0
31068,31,PEDRA AZUL,65916,Sudeste,"0,7697918563",Muito Alta,"0,6530502033",Muito Baixa,1,"0,9622398204",Alta,"0,8","136,5374113",Baixa,"0,4","123,4812828",Muito Alta,1,"9,077160311",Muito Alta,1,"0,8797836938",,Média,"1371,492949",Muito Baixa,"0,2",8169111,"123,9321409",Muito Alta,"207,8402816",Alta,"2,459736635",Alta,"0,916015625",Muito Alta,63427,"18156472,07","275,4486326","6397017,533","97,04802374",Muito Alta,7601234,567877,5467877,4900000,567877,2701234,2701234,0,0,0,0,0,0,0
31070,31,ARAXA,199096,Sudeste,"0,314097119",Baixa,"1,106905214",Completa,"0,2","0,7478502833",Baixa,"0,4","142,6447543",Baixa,"0,4","58,2534708",Alta,"0,8","5,492656405",Muito Baixa,"0,2","0,846659436",,Baixa,"1955,953728",Alta,"0,8",3386691,"17,01034174",Muito Baixa,"146,1606461",Baixa,"1,67278097",Baixa,"0,763321492",Muito Baixa,148894,"21863295,15","109,8128297","7703031,837","38,69003816",Baixa,1800000,1586691,2686691,1100000,1586691,100000,100000,0,"600044,4","600044,4",0,0,0,0
31071,31,FRUTAL / ITURAMA,178347,Sudeste,"0,2927955054",Muito Baixa,"1,049886317",Completa,"0,2","0,6654443304",Muito Baixa,"0,2","140,1761734",Baixa,"0,4","55,06135122",Alta,"0,8","5,913774421",Muito Baixa,"0,2","0,8702064096",,Baixa,"2060,08648",Muito Alta,1,6743418,"37,81066124",Média,"67,28456324",Muito Baixa,"2,240104964",Alta,"0,7710306407",Muito Baixa,118680,"26249668,02","147,1831207","9248469,964","51,85660518",Média,5988267,755151,3451628,2828793,622835,1952316,1820000,132316,1339474,1339474,0,0,0,0
31072,31,UBERABA,444332,Sudeste,"0,2750717932",Muito Baixa,"1,344365717",Completa,"0,2","0,6251631663",Muito Baixa,"0,2","139,7603594",Baixa,"0,4","45,68483076",Média,"0,6","7,262524371",Média,"0,6","0,8322587968",,Baixa,"1784,101648",Média,"0,6",7016367,"15,79082083",Muito Baixa,"111,6282419",Muito Baixa,"1,371125645",Baixa,"0,6964160225",Muito Baixa,277780,"49303402,43","110,9607285","17370925,84","39,09447404",Baixa,6207636,808731,"2470886,85",1650000,"820886,85",2457000,2457000,0,2100636,2100636,0,0,0,0
31073,31,ITUIUTABA,193858,Sudeste,"0,2873455828",Muito Baixa,"1,089873242",Completa,"0,2","0,7981821746",Baixa,"0,4","153,7207647",Média,"0,6",0,Muito Baixa,"0,2","6,361042891",Baixa,"0,4","0,9138392857",,Alta,"1703,245005",Média,"0,6",15380630,"79,33967131",Muito Alta,"166,1009605",Média,"1,564830959",Baixa,"0,8777429467",Alta,154734,"27915260,92","143,9984985","9835303,516","50,73457642",Média,14258313,1122317,11522317,10400000,1122317,1450000,1450000,0,2408313,2408313,0,0,0,0
31074,31,PATROCINIO/MONTE CARMELO,200668,Sudeste,"0,4242704367",Média,"0,9661057608",Alta,"0,4","0,8485408735",Média,"0,6","144,5173122",Baixa,"0,4","73,76823562",Muito Alta,1,"5,726626058",Muito Baixa,"0,2","0,8518786781",,Baixa,"1824,123839",Média,"0,6",5091554,"25,3730241",Média,"176,9091235",Média,"3,189970499",Muito Alta,"0,8711656442",Alta,170275,"32143256,47","160,1812769","11324941,01","56,43620814",Média,4907868,183686,3226817,3043131,183686,1250000,1250000,0,614737,614737,0,0,0,0
31075,31,UBERLANDIA/ARAGUARI,987668,Sudeste,"0,2517403621",Muito Baixa,"1,381476496",Completa,"0,2","0,6624746372",Muito Baixa,"0,2","131,2181826",Baixa,"0,4","26,02746194",Baixa,"0,4","6,709274786",Baixa,"0,4","0,9137768884",,Alta,"1964,009164",Alta,"0,8",19795685,"20,04285347",Baixa,"162,2002535",Média,"1,823230073",Média,"0,9036863414",Muito Alta,654305,"92316173,1","93,46883072","32525491,5","32,93160404",Muito Baixa,17459889,2335796,"5948539,5","3612743,5",2335796,12066682,12066682,0,1784737,1784737,0,0,0,0
31076,31,MANGA,56755,Sudeste,"0,7711768126",Muito Alta,"0,5688163265",Muito Baixa,1,"0,9886882213",Muito Alta,1,"118,051273",Muito Baixa,"0,2","123,0286481",Muito Alta,1,"12,69932096",Muito Alta,1,"0,8019161677",,Muito Baixa,"1658,26923",Baixa,"0,4",5522792,"97,30934719",Muito Alta,"273,1036913",Muito Alta,"2,211576073",Alta,"0,8574969021",Média,56113,"18085797,68","318,664394","6372117,031","112,2741086",Muito Alta,4880911,641881,2895504,2385793,509711,2627288,2495118,132170,0,0,0,0,0,0
31077,31,JOAO PINHEIRO,73174,Sudeste,"0,4929056769",Média,"0,7755258545",Baixa,"0,8","0,8498373739",Média,"0,6","129,8275344",Muito Baixa,"0,2",0,Muito Baixa,"0,2","8,590418468",Alta,"0,8","0,8717566016",,Média,"2092,346455",Muito Alta,1,1655118,"22,61893569",Baixa,"99,76221062",Muito Baixa,"1,549020144",Baixa,"0,7881656805",Muito Baixa,62186,"14819613,26","202,5256685","5221351,677","71,35528572",Alta,1655118,0,560000,560000,0,695118,695118,0,400000,400000,0,0,0,0
31078,31,CONGONHAS,128978,Sudeste,"0,3305656779",Baixa,"0,7097085714",Baixa,"0,8","0,6121586627",Muito Baixa,"0,2","118,6248818",Muito Baixa,"0,2","48,52036516",Média,"0,6","6,016071536",Muito Baixa,"0,2","0,9820679682",,Muito Alta,"3272,160142",Muito Alta,1,3361306,"26,06108018",Média,"169,7963994",Média,"2,988579448",Muito Alta,"0,8560063644",Média,78955,"22343933,59","173,238332","7872373,794","61,03656278",Alta,3231306,130000,872000,742000,130000,2189306,2189306,0,300000,300000,0,0,0,0
31079,31,CONSELHEIRO LAFAIETE,193784,Sudeste,"0,4344813813",Média,"0,8360336134",Média,"0,6","0,6583051232",Muito Baixa,"0,2","145,0068117",Baixa,"0,4","66,9623428",Alta,"0,8","8,94984303",Muito Alta,1,"0,868740116",,Baixa,"1665,465722",Baixa,"0,4",5861012,"30,24507699",Média,"118,172811",Muito Baixa,"1,866841432",Média,"0,7966298664",Muito Baixa,127569,"32791418,29","169,2163352",11553306,"59,61950421",Alta,5277026,583986,3761012,3177026,583986,2000000,2000000,0,100000,100000,0,0,0,0
31082,31,SAO GOTARDO,106580,Sudeste,"0,6116352036",Muito Alta,"0,7681428571",Baixa,"0,8","0,8494933383",Média,"0,6","137,9245637",Baixa,"0,4","125,7388731",Muito Alta,1,"7,471114602",Média,"0,6","0,9593307087",,Muito Alta,"1834,296371",Alta,"0,8",2379116,"22,32234941",Baixa,"174,5167949",Média,"1,503190092",Baixa,"0,8352180937",Baixa,90539,"18497046,72","173,5508231","6517011,221","61,14666186",Alta,2095118,283998,1383998,1100000,283998,995118,995118,0,0,0,0,0,0,0
31083,31,BOCAIUVA,75257,Sudeste,"0,5667302709",Alta,"0,6335844156",Muito Baixa,1,"0,9140810822",Média,"0,6","106,3024038",Muito Baixa,"0,2","38,35826621",Média,"0,6","7,511474952",Média,"0,6","0,8029338327",,Muito Baixa,"1553,735145",Baixa,"0,4",7400748,"98,33966276",Muito Alta,"224,5638279",Muito Alta,"1,81459532",Média,"0,827176781",Baixa,68791,"17052636,35","226,5920293","6008106,272","79,83451734",Muito Alta,7100793,299955,4650748,4350793,299955,2200000,2200000,0,550000,550000,0,0,0,0
31084,31,MONTES CLAROS,466680,Sudeste,"0,5078954316",Alta,"0,6863209761",Muito Baixa,1,"0,7935866118",Baixa,"0,4","119,1394532",Muito Baixa,"0,2","28,66643734",Baixa,"0,4","7,46006635",Média,"0,6","0,8842382422",,Média,"2224,908802",Muito Alta,1,6243696,"13,37896632",Muito Baixa,"176,994943",Média,"2,408457615",Alta,"0,849630074",Média,370351,"96464129,06","206,7029422","33986928,88","72,82705254",Alta,6043739,199957,3200749,3000792,199957,2500000,2500000,0,542947,542947,0,0,0,0
31085,31,TAIOBEIRAS,135769,Sudeste,"0,5716440425",Alta,"0,5708635522",Muito Baixa,1,"0,9855931766",Muito Alta,1,"92,80469032",Muito Baixa,"0,2","44,33498115",Média,"0,6","6,961280508",Baixa,"0,4","0,8884445844",,Média,"1685,788245",Baixa,"0,4",11910048,"87,72288225",Muito Alta,"287,9891581",Muito Alta,"2,663185263",Muito Alta,"0,9409672831",Muito Alta,133813,"44068239,98","324,5824893","15526436,13","114,359214",Muito Alta,10971962,938086,7770191,6832105,938086,3722120,3722120,0,417737,417737,0,0,0,0
31086,31,DIVINOPOLIS,363859,Sudeste,"0,2527536216",Muito Baixa,"0,8837315067",Média,"0,6","0,4860646569",Muito Baixa,"0,2","141,2635114",Baixa,"0,4","52,97132295",Alta,"0,8","5,398407124",Muito Baixa,"0,2","0,9027666399",,Alta,"1744,138291",Média,"0,6",8667203,"23,82022432",Baixa,"102,5122369",Muito Baixa,"2,193421078",Alta,"0,844579646",Média,176859,"47060053,63","129,3359615","16580533,21","45,56856698",Baixa,8307581,359622,5567203,5207581,359622,2150000,2150000,0,950000,950000,0,0,0,0
31087,31,LAGOA DA PRATA/SANTO ANTONIO DO MONTE,134193,Sudeste,"0,3673640205",Baixa,"0,9483543521",Alta,"0,4","0,6803037416",Muito Baixa,"0,2","141,5871171",Baixa,"0,4","44,75318088",Média,"0,6","7,967747527",Alta,"0,8","0,8582219251",,Baixa,"1713,94686",Média,"0,6",4348288,"32,40324011",Média,"186,2988382",Alta,"1,873368954",Média,"0,8804725504",Alta,91292,"19665708,63","146,5479468","6928762,506","51,63281621",Média,3700000,648288,2148288,1500000,648288,1700000,1700000,0,500000,500000,0,0,0,0
31088,31,OLIVEIRA/SANTO ANTONIO DO AMPARO,102969,Sudeste,"0,4408798765",Média,"0,7730378849",Baixa,"0,8","0,7872854937",Baixa,"0,4","177,7233925",Alta,"0,8",0,Muito Baixa,"0,2","3,931505508",Muito Baixa,"0,2","0,9477319588",,Muito Alta,"2018,166845",Alta,"0,8",4026674,"39,105692",Média,"252,5031806",Muito Alta,"1,869873457",Média,"0,8612903226",Alta,81066,"18824159,8","182,8138547","6632262,029","64,41027911",Alta,3039822,986852,2136852,1150000,986852,1575085,1575085,0,314737,314737,0,0,0,0
31089,31,CAMPO BELO,97733,Sudeste,"0,6734810146",Muito Alta,"0,723229283",Baixa,"0,8","0,8861592297",Média,"0,6","193,3840156",Muito Alta,1,"71,7594779",Muito Alta,1,"3,259754575",Muito Baixa,"0,2","0,9454081633",,Muito Alta,"2027,227112",Alta,"0,8",3766550,"38,53918329",Média,"249,6597874",Muito Alta,"2,911841446",Muito Alta,"0,8203939745",Baixa,86607,"21139050,09","216,2938832","7447860,66","76,20620118",Muito Alta,3395647,370903,2971432,2600529,370903,695118,695118,0,100000,100000,0,0,0,0
31090,31,LIMA DUARTE,72927,Sudeste,"0,6962836809",Muito Alta,"0,7044693878",Baixa,"0,8","0,9161627381",Média,"0,6","212,5413084",Muito Alta,1,0,Muito Baixa,"0,2","10,11537933",Muito Alta,1,"0,8969648562",,Média,"1962,223035",Alta,"0,8",7494616,"102,7687413",Muito Alta,"190,6015605",Alta,"1,32623034",Muito Baixa,"0,8319327731",Baixa,66813,"15641912,08","214,4872555","5511069,853","75,56967725",Muito Alta,6908728,585888,4985888,4400000,585888,1715464,1715464,0,793264,793264,0,0,0,0
31091,31,CASSIA,48741,Sudeste,"0,4971879937",Alta,"0,6902857143",Muito Baixa,1,"0,887835703",Média,"0,6","106,6863626",Muito Baixa,"0,2",0,Muito Baixa,"0,2","6,055569779",Baixa,"0,4","1,011320755",,Muito Alta,"2249,949974",Muito Alta,1,1515838,"31,09985433",Média,"221,5793685",Muito Alta,"3,090149976",Muito Alta,"0,8389261745",Média,43274,"8482345,74","174,0289641","2988560,455","61,31512391",Alta,515971,999867,1199867,200000,999867,201234,201234,0,114737,114737,0,0,0,0
31092,31,PASSOS,212298,Sudeste,"0,4007981234",Baixa,"0,9808914764",Alta,"0,4","0,8349960904",Média,"0,6","131,419043",Baixa,"0,4","29,91401559",Baixa,"0,4","7,566337183",Média,"0,6","0,8306778169",,Baixa,"1906,427397",Alta,"0,8",4332309,"20,40673487",Baixa,"198,3061546",Alta,"1,926339391",Média,"0,8942857143",Muito Alta,177268,"30139904,63","141,9698001","10619105,83","50,01981097",Média,4032337,299972,2264309,1964337,299972,1268000,1268000,0,800000,800000,0,0,0,0
31093,31,PIUMHI,82515,Sudeste,"0,5852957644",Alta,"0,8099918517",Média,"0,6","0,9145246319",Média,"0,6","150,2757074",Média,"0,6","41,82350481",Média,"0,6","8,779350149",Alta,"0,8","0,9444244604",,Muito Alta,"1780,249263",Média,"0,6",3328972,"40,34384051",Média,"242,3801733",Muito Alta,"2,527249591",Muito Alta,"0,8506900878",Média,75462,"16459638,44","199,4745009","5799177,026","70,28027663",Alta,2940219,388753,1938738,1549985,388753,490234,490234,0,900000,900000,0,0,0,0
31094,31,ALMENARA/JACINTO,166054,Sudeste,"0,7280125742",Muito Alta,"0,663790108",Muito Baixa,1,"0,9579112819",Alta,"0,8","127,6693124",Muito Baixa,"0,2","62,10801587",Alta,"0,8","8,966818214",Muito Alta,1,"0,8757124352",,Média,"1751,748833",Média,"0,6",14804721,"89,15606369",Muito Alta,"179,4596938",Média,"1,983378901",Média,"0,824704142",Baixa,159065,"46148105,62","277,9102317","16259229,2","97,91531186",Muito Alta,13497054,1307667,9707667,8400000,1307667,4797054,4797054,0,300000,300000,0,0,0,0
31095,31,SERRO,58934,Sudeste,"0,675331727",Muito Alta,"0,6757308034",Muito Baixa,1,"0,8441646588",Média,"0,6","132,351444",Baixa,"0,4","51,5995872",Alta,"0,8","8,012047747",Alta,"0,8","0,9025946704",,Alta,"3032,924519",Muito Alta,1,2250000,"38,17830115",Média,"162,8940849",Média,"2,179438015",Alta,"0,8761609907",Alta,49750,"14962414,01","253,8842435","5271664,252","89,45030461",Muito Alta,2250000,0,1900000,1900000,0,250000,250000,0,100000,100000,0,0,0,0
31096,31,ITAMBACURI,40773,Sudeste,"0,8389493047",Muito Alta,"0,5001799566",Muito Baixa,1,"0,9533514826",Alta,"0,8","137,3457926",Baixa,"0,4","117,7856302",Muito Alta,1,"10,82311918",Muito Alta,1,"0,9241217799",,Alta,"2276,369378",Muito Alta,1,5909360,"144,9331666",Muito Alta,"299,2176195",Muito Alta,"2,655090378",Muito Alta,"0,7664974619",Muito Baixa,38871,"14371293,29","352,4708333","5063396,391","124,185034",Muito Alta,5809371,99989,2759360,2659371,99989,2400000,2400000,0,750000,750000,0,0,0,0
31097,31,JUIZ DE FORA,618994,Sudeste,"0,5634156389",Alta,"0,6649404442",Muito Baixa,1,"0,6260173766",Muito Baixa,"0,2","158,1598529",Média,"0,6","89,34503505",Muito Alta,1,"9,660784472",Muito Alta,1,"0,7369216922",,Muito Baixa,"1916,218018",Alta,"0,8",11827298,"19,10729022",Baixa,"130,0497258",Baixa,"1,126429335",Muito Baixa,"0,8126876877",Baixa,387501,"52179364,98","84,29704485","18384205,44","29,70013513",Muito Baixa,11263718,563580,6544954,5981374,563580,4767607,4767607,0,514737,514737,0,0,0,0
31098,31,SALINAS,65479,Sudeste,"0,6384703493",Muito Alta,"0,5707576176",Muito Baixa,1,"0,9389269842",Alta,"0,8","126,7581973",Muito Baixa,"0,2","88,65248227",Muito Alta,1,"5,50909913",Muito Baixa,"0,2","0,9031636864",,Alta,"2107,620928",Muito Alta,1,7675652,"117,2231097",Muito Alta,"262,6796377",Muito Alta,"2,292567083",Alta,"0,9031296572",Muito Alta,61480,"19319365,14","295,0467347","6806736,301","103,9529666",Muito Alta,6951439,724213,4193949,3469736,724213,2881703,2881703,0,600000,600000,0,0,0,0
31099,31,TEOFILO OTONI/MALACACHETA,269205,Sudeste,"0,6579495923",Muito Alta,"0,6972674779",Muito Baixa,1,"0,8657231478",Média,"0,6","115,153879",Muito Baixa,"0,2","56,97759885",Alta,"0,8","8,919634844",Alta,"0,8","0,9035664579",,Alta,"2419,551104",Muito Alta,1,15145671,"56,26073438",Alta,"119,6114485",Muito Baixa,"2,103623633",Média,"0,766212309",Muito Baixa,233057,"63060062,82","234,2455111","22217770,39","82,53104656",Muito Alta,14782119,363552,8907365,8543813,363552,4300000,4300000,0,1938306,1938306,0,0,0,0
31100,31,SAO FRANCISCO,101226,Sudeste,"0,551900895",Alta,"0,6420702041",Muito Baixa,1,"0,9855373125",Muito Alta,1,"101,7525142",Muito Baixa,"0,2","60,88280061",Alta,"0,8","4,506448469",Muito Baixa,"0,2","0,9322907489",,Alta,"1306,238516",Muito Baixa,"0,2",8156534,"80,57746034",Muito Alta,"227,214352",Muito Alta,"1,418311501",Baixa,"0,8383561644",Média,99762,"21830229,08","215,6583198","7691381,766","75,98227497",Muito Alta,8056539,99995,4965261,4865266,99995,2426536,2426536,0,764737,764737,0,0,0,0
31101,31,BRASILIA DE MINAS,126106,Sudeste,"0,5509143102",Alta,"0,5502743291",Muito Baixa,1,"0,9837755539",Muito Alta,1,"120,5335194",Muito Baixa,"0,2","24,8200546",Muito Baixa,"0,2","7,309230965",Média,"0,6","0,9295343989",,Alta,"1706,898842",Média,"0,6",8804349,"69,81705074",Muito Alta,"197,4529364",Alta,"1,865351371",Média,"0,82725242",Baixa,124060,"37827406,07","299,9651568","13327621,08","105,6858601",Muito Alta,8672043,132306,4510000,4510000,0,3529612,3397306,132306,764737,764737,0,0,0,0
31102,31,PECANHA/SAO JOAO EVANGELISTA/SANTA MARIA DO SUACUI,96906,Sudeste,"0,691521268",Muito Alta,"0,5736734339",Muito Baixa,1,"0,9604462056",Alta,"0,8","100,0970012",Muito Baixa,"0,2","61,10601894",Alta,"0,8","7,989164688",Alta,"0,8","0,9436422414",,Muito Alta,"1830,987848",Média,"0,6",9190040,"94,83458197",Muito Alta,"208,4494252",Alta,"2,376075785",Alta,"0,7416762342",Muito Baixa,93073,28503776,"294,1384022","10042653,34","103,6329365",Muito Alta,9015133,174907,5582907,5408000,174907,2190000,2190000,0,1417133,1417133,0,0,0,0
42001,42,EXTREMO OESTE,249400,Sul,"0,5286651163",Alta,"0,7452571429",Baixa,"0,8","0,9114915798",Média,"0,6","139,935846",Baixa,"0,4","35,02938286",Baixa,"0,4","6,794145274",Média,"0,6","0,9174239776",,Alta,"1546,72805",Média,"0,6",25265726,"101,3060385",Muito Alta,"229,7514034",Muito Alta,"5,013348035",Muito Alta,"0,8416305916",Baixa,227326,"53164018,15","213,167675","18731125,46","75,10475325",Muito Alta,23752064,1513662,"16851015,4","15337353,4",1513662,2272228,2272228,0,6150981,6150981,0,0,0,0
42002,42,OESTE,435361,Sul,"0,3867389132",Baixa,"0,8663478874",Média,"0,6","0,8407367679",Média,"0,6","101,0655525",Muito Baixa,"0,2","54,33207754",Alta,"0,8","5,17976612",Muito Baixa,"0,2","0,9063064659",,Alta,"1449,406911",Baixa,"0,4",22286294,"51,19037764",Média,"139,1948291",Baixa,"3,434425684",Muito Alta,"0,8720631424",Média,366024,"70694609,7","162,3815861","24907628,31","57,21143674",Alta,19771335,2514959,16007188,13492229,2514959,3601684,3601684,0,2677422,2677422,0,0,0,0
42003,42,XANXERE,214722,Sul,"0,6027239873",Muito Alta,"0,7713317822",Baixa,"0,8","0,8610342676",Média,"0,6","132,7297622",Muito Baixa,"0,2","60,16982387",Alta,"0,8","8,697020487",Muito Alta,1,"0,8866979092",,Média,"1524,457342",Média,"0,6",16877301,"78,60070696",Alta,"220,7505519",Muito Alta,"3,662363428",Muito Alta,"0,8748582231",Alta,184883,"40060719,22","186,5701661","14114477,87","65,73372952",Muito Alta,14994128,1883173,10733966,8850793,1883173,1886888,1886888,0,4256447,4256447,0,0,0,0
42004,42,ALTO VALE DO ITAJAI,323332,Sul,"0,4968309972",Média,"0,7211763857",Baixa,"0,8","0,9200574023",Alta,"0,8","168,2481165",Média,"0,6","7,883948281",Muito Baixa,"0,2","6,197033026",Baixa,"0,4","0,8935201401",,Média,"1486,559425",Média,"0,6",25205775,"77,95632662",Alta,"171,0316331",Média,"2,826169386",Alta,"0,866251944",Média,297484,"57214428,22","176,9525696","20158194,78","62,34518941",Muito Alta,23529696,1676079,17249485,15535696,1713789,2490000,2490000,0,5504000,5504000,0,0,0,0
42005,42,FOZ DO RIO ITAJAI,881015,Sul,"0,482487608",Média,"0,9171770641",Alta,"0,4","0,7782058194",Baixa,"0,4","137,5685999",Baixa,"0,4","51,59417716",Alta,"0,8","7,001020004",Alta,"0,8","0,81631784",,Muito Baixa,"1995,030645",Muito Alta,1,14334534,"16,27047667",Muito Baixa,"102,4954172",Muito Baixa,"2,069063523",Baixa,"0,8261794277",Muito Baixa,685611,"95051103,31","107,8881782","33489081,59","38,01193122",Baixa,13784747,549787,8047810,7494207,553603,3925118,3925118,0,2365422,2365422,0,0,0,0
42006,42,MEDIO VALE DO ITAJAI,860457,Sul,"0,4254520563",Baixa,"0,7292926121",Baixa,"0,8","0,7597358148",Baixa,"0,4","141,5526865",Baixa,"0,4","30,6572631",Baixa,"0,4","6,026080815",Baixa,"0,4","0,8991295415",,Média,"1663,898557",Alta,"0,8",17950637,"20,86174789",Muito Baixa,"135,8580382",Muito Baixa,"2,632250072",Média,"0,8611481976",Média,653720,"105854840,6","123,0216508","37295531,23","43,34386405",Baixa,17268513,682124,"9857356,26",9287180,"570176,26",3858033,3725885,132148,4262628,4262628,0,0,0,0
42007,42,GRANDE FLORIANOPOLIS,1461218,Sul,"0,2267466593",Muito Baixa,"0,9198028695",Alta,"0,4","0,7558221976",Baixa,"0,4","133,5187494",Muito Baixa,"0,2","23,58394457",Baixa,"0,4","4,850718119",Muito Baixa,"0,2","0,7472344702",,Muito Baixa,"1120,21984",Muito Baixa,"0,2",38209128,"26,14882105",Muito Baixa,"109,6345651",Muito Baixa,"2,187646881",Baixa,"0,8238508969",Muito Baixa,1104421,"166196307,8","113,7382018","58555466,66","40,07305321",Baixa,37019286,1189842,21513854,20514795,999059,5949863,5750000,199863,10754491,10754491,0,0,0,0
